Unique ID,Indicator ID,Name,Measure Info,UHF34 Zone,Time Period,Start_Date,Data Value
669818,365,Fine particles (PM 2.5),mcg/m3,107,Summer 2020,2020-06-01,7.52
177194,365,Fine particles (PM 2.5),mcg/m3,207,Winter 2009-10,2009-12-01,10.26
212933,365,Fine particles (PM 2.5),mcg/m3,207,Annual Average 2014,2013-12-01,8.97
547412,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2016-17,2016-12-01,7.61
605736,365,Fine particles (PM 2.5),mcg/m3,305307,Summer 2018,2018-06-01,11.64
547443,365,Fine particles (PM 2.5),mcg/m3,306308,Summer 2017,2017-06-01,10.66
336544,375,Nitrogen dioxide (NO2),ppb,301,Annual Average 2015,2015-01-01,21.14
643374,375,Nitrogen dioxide (NO2),ppb,301,Winter 2018-19,2018-12-01,22.24
667285,375,Nitrogen dioxide (NO2),ppb,501502,Annual Average 2020,2020-01-01,14.15
336574,375,Nitrogen dioxide (NO2),ppb,401,Annual Average 2015,2015-01-01,21.39
547530,365,Fine particles (PM 2.5),mcg/m3,209,Summer 2017,2017-06-01,8.52
605826,365,Fine particles (PM 2.5),mcg/m3,209,Summer 2018,2018-06-01,7.83
547538,365,Fine particles (PM 2.5),mcg/m3,211,Winter 2016-17,2016-12-01,8.62
547536,365,Fine particles (PM 2.5),mcg/m3,211,Summer 2017,2017-06-01,9.87
605832,365,Fine particles (PM 2.5),mcg/m3,211,Summer 2018,2018-06-01,9.31
177776,365,Fine particles (PM 2.5),mcg/m3,201,Summer 2009,2009-06-01,12.17
547390,365,Fine particles (PM 2.5),mcg/m3,201,Annual Average 2017,2017-01-01,8.98
742185,365,Fine particles (PM 2.5),mcg/m3,201,Annual Average 2021,2021-01-01,7.67
669815,365,Fine particles (PM 2.5),mcg/m3,201,Summer 2020,2020-06-01,7.95
177181,365,Fine particles (PM 2.5),mcg/m3,101,Winter 2009-10,2009-12-01,11.5
547370,365,Fine particles (PM 2.5),mcg/m3,101,Winter 2016-17,2016-12-01,7.91
336558,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2014-15,2014-12-01,29.21
175311,375,Nitrogen dioxide (NO2),ppb,303,Winter 2009-10,2009-12-01,29.06
212562,375,Nitrogen dioxide (NO2),ppb,303,Annual Average 2014,2013-12-01,23.76
602763,375,Nitrogen dioxide (NO2),ppb,303,Summer 2018,2018-06-01,16.41
547396,365,Fine particles (PM 2.5),mcg/m3,203,Annual Average 2017,2017-01-01,7.53
177234,365,Fine particles (PM 2.5),mcg/m3,205,Winter 2010-11,2010-12-01,13.49
547402,365,Fine particles (PM 2.5),mcg/m3,205,Annual Average 2017,2017-01-01,8.09
547395,365,Fine particles (PM 2.5),mcg/m3,203,Summer 2017,2017-06-01,9.14
669809,365,Fine particles (PM 2.5),mcg/m3,203,Summer 2020,2020-06-01,6.98
177192,365,Fine particles (PM 2.5),mcg/m3,205,Winter 2009-10,2009-12-01,10.61
212931,365,Fine particles (PM 2.5),mcg/m3,205,Annual Average 2014,2013-12-01,9.63
547401,365,Fine particles (PM 2.5),mcg/m3,205,Summer 2017,2017-06-01,9.75
547403,365,Fine particles (PM 2.5),mcg/m3,205,Winter 2016-17,2016-12-01,8.3
212924,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2014,2013-12-01,9.82
669770,365,Fine particles (PM 2.5),mcg/m3,305307,Summer 2020,2020-06-01,7.44
605730,365,Fine particles (PM 2.5),mcg/m3,305307,Summer 2018,2018-06-01,10.03
175354,375,Nitrogen dioxide (NO2),ppb,304,Winter 2010-11,2010-12-01,33.65
176698,375,Nitrogen dioxide (NO2),ppb,304,Annual Average 2013,2012-12-01,26.5
740958,375,Nitrogen dioxide (NO2),ppb,304,Annual Average 2021,2021-01-01,19.17
176718,375,Nitrogen dioxide (NO2),ppb,503504,Annual Average 2013,2012-12-01,11.51
175396,375,Nitrogen dioxide (NO2),ppb,304,Winter 2011-12,2011-12-01,28.9
605865,365,Fine particles (PM 2.5),mcg/m3,409,Summer 2018,2018-06-01,8.05
212070,365,Fine particles (PM 2.5),mcg/m3,205,Annual Average 2014,2013-12-01,9.63
547518,365,Fine particles (PM 2.5),mcg/m3,205,Summer 2017,2017-06-01,9.75
178577,365,Fine particles (PM 2.5),mcg/m3,204,Annual Average 2013,2012-12-01,8.69
547399,365,Fine particles (PM 2.5),mcg/m3,204,Annual Average 2017,2017-01-01,7.52
177193,365,Fine particles (PM 2.5),mcg/m3,206,Winter 2009-10,2009-12-01,10.05
177277,365,Fine particles (PM 2.5),mcg/m3,206,Winter 2011-12,2011-12-01,9.16
212932,365,Fine particles (PM 2.5),mcg/m3,206,Annual Average 2014,2013-12-01,8.87
177292,365,Fine particles (PM 2.5),mcg/m3,309310,Winter 2011-12,2011-12-01,11.65
669755,365,Fine particles (PM 2.5),mcg/m3,309310,Summer 2020,2020-06-01,7.83
547446,365,Fine particles (PM 2.5),mcg/m3,309310,Summer 2017,2017-06-01,10.19
177281,365,Fine particles (PM 2.5),mcg/m3,210,Winter 2011-12,2011-12-01,8.0
547418,365,Fine particles (PM 2.5),mcg/m3,210,Winter 2016-17,2016-12-01,7.37
547416,365,Fine particles (PM 2.5),mcg/m3,210,Summer 2017,2017-06-01,8.22
669788,365,Fine particles (PM 2.5),mcg/m3,210,Summer 2020,2020-06-01,6.54
605775,365,Fine particles (PM 2.5),mcg/m3,410,Summer 2018,2018-06-01,7.76
336675,375,Nitrogen dioxide (NO2),ppb,401,Winter 2014-15,2014-12-01,26.22
741078,375,Nitrogen dioxide (NO2),ppb,401,Annual Average 2021,2021-01-01,19.0
172748,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2013,2012-12-01,22.49
336717,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2014-15,2014-12-01,25.54
549986,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2017,2017-01-01,20.97
741120,375,Nitrogen dioxide (NO2),ppb,105106107,Annual Average 2021,2021-01-01,18.12
212071,365,Fine particles (PM 2.5),mcg/m3,206,Annual Average 2014,2013-12-01,8.87
605817,365,Fine particles (PM 2.5),mcg/m3,206,Summer 2018,2018-06-01,8.17
669683,365,Fine particles (PM 2.5),mcg/m3,206,Summer 2020,2020-06-01,6.74
173134,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2009-10,2009-12-01,9.45
173202,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2011-12,2011-12-01,8.31
547527,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2017,2017-06-01,8.54
547529,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2016-17,2016-12-01,7.61
669677,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2020,2020-06-01,6.6
669836,365,Fine particles (PM 2.5),mcg/m3,101,Summer 2020,2020-06-01,7.22
605664,365,Fine particles (PM 2.5),mcg/m3,101,Summer 2018,2018-06-01,8.25
212938,365,Fine particles (PM 2.5),mcg/m3,301,Annual Average 2014,2013-12-01,9.49
643339,375,Nitrogen dioxide (NO2),ppb,201,Annual Average 2019,2019-01-01,21.4
172592,375,Nitrogen dioxide (NO2),ppb,210,Annual Average 2009,2008-12-01,19.9
336655,375,Nitrogen dioxide (NO2),ppb,210,Annual Average 2015,2015-01-01,17.08
667387,375,Nitrogen dioxide (NO2),ppb,210,Annual Average 2020,2020-01-01,13.78
172605,375,Nitrogen dioxide (NO2),ppb,410,Annual Average 2009,2008-12-01,14.68
172673,375,Nitrogen dioxide (NO2),ppb,410,Annual Average 2011,2010-12-01,14.27
643524,375,Nitrogen dioxide (NO2),ppb,410,Winter 2018-19,2018-12-01,13.95
667465,375,Nitrogen dioxide (NO2),ppb,410,Annual Average 2020,2020-01-01,10.55
740982,375,Nitrogen dioxide (NO2),ppb,402,Annual Average 2021,2021-01-01,18.56
741012,375,Nitrogen dioxide (NO2),ppb,501502,Annual Average 2021,2021-01-01,14.28
171606,375,Nitrogen dioxide (NO2),ppb,210,Winter 2009-10,2009-12-01,25.32
549964,375,Nitrogen dioxide (NO2),ppb,410,Summer 2017,2017-06-01,7.81
549847,375,Nitrogen dioxide (NO2),ppb,402,Summer 2017,2017-06-01,15.77
549849,375,Nitrogen dioxide (NO2),ppb,402,Winter 2016-17,2016-12-01,26.77
667233,375,Nitrogen dioxide (NO2),ppb,402,Summer 2020,2020-06-01,12.85
175404,375,Nitrogen dioxide (NO2),ppb,402,Winter 2011-12,2011-12-01,25.94
175330,375,Nitrogen dioxide (NO2),ppb,501502,Winter 2009-10,2009-12-01,21.8
643407,375,Nitrogen dioxide (NO2),ppb,402,Winter 2018-19,2018-12-01,24.36
176548,375,Nitrogen dioxide (NO2),ppb,501502,Annual Average 2009,2008-12-01,18.41
336577,375,Nitrogen dioxide (NO2),ppb,402,Annual Average 2015,2015-01-01,21.11
336579,375,Nitrogen dioxide (NO2),ppb,402,Winter 2014-15,2014-12-01,26.21
176716,375,Nitrogen dioxide (NO2),ppb,501502,Annual Average 2013,2012-12-01,15.4
547533,365,Fine particles (PM 2.5),mcg/m3,210,Summer 2017,2017-06-01,8.22
669671,365,Fine particles (PM 2.5),mcg/m3,210,Summer 2020,2020-06-01,6.54
173149,365,Fine particles (PM 2.5),mcg/m3,410,Winter 2009-10,2009-12-01,7.95
173217,365,Fine particles (PM 2.5),mcg/m3,410,Winter 2011-12,2011-12-01,6.73
212299,375,Nitrogen dioxide (NO2),ppb,203,Winter 2013-14,2013-12-01,29.41
643351,375,Nitrogen dioxide (NO2),ppb,205,Annual Average 2019,2019-01-01,18.46
549819,375,Nitrogen dioxide (NO2),ppb,302,Winter 2016-17,2016-12-01,28.51
547526,365,Fine particles (PM 2.5),mcg/m3,207,Winter 2016-17,2016-12-01,7.76
173214,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2011-12,2011-12-01,8.45
333978,365,Fine particles (PM 2.5),mcg/m3,202,Winter 2014-15,2014-12-01,10.05
547393,365,Fine particles (PM 2.5),mcg/m3,202,Annual Average 2017,2017-01-01,8.35
212928,365,Fine particles (PM 2.5),mcg/m3,202,Annual Average 2014,2013-12-01,9.99
177214,365,Fine particles (PM 2.5),mcg/m3,404406,Winter 2009-10,2009-12-01,9.57
547469,365,Fine particles (PM 2.5),mcg/m3,404406,Winter 2016-17,2016-12-01,7.81
547371,365,Fine particles (PM 2.5),mcg/m3,102,Summer 2017,2017-06-01,9.25
605667,365,Fine particles (PM 2.5),mcg/m3,102,Summer 2018,2018-06-01,8.33
177204,365,Fine particles (PM 2.5),mcg/m3,306308,Winter 2009-10,2009-12-01,13.18
605733,365,Fine particles (PM 2.5),mcg/m3,306308,Summer 2018,2018-06-01,11.25
175255,375,Nitrogen dioxide (NO2),ppb,107,Winter 2008-09,2008-12-01,30.82
643336,375,Nitrogen dioxide (NO2),ppb,107,Annual Average 2019,2019-01-01,18.75
175261,375,Nitrogen dioxide (NO2),ppb,206,Winter 2008-09,2008-12-01,29.68
212923,365,Fine particles (PM 2.5),mcg/m3,104,Annual Average 2014,2013-12-01,8.97
177282,365,Fine particles (PM 2.5),mcg/m3,211,Winter 2011-12,2011-12-01,11.01
547419,365,Fine particles (PM 2.5),mcg/m3,211,Summer 2017,2017-06-01,9.87
605715,365,Fine particles (PM 2.5),mcg/m3,211,Summer 2018,2018-06-01,9.31
667185,375,Nitrogen dioxide (NO2),ppb,304,Summer 2020,2020-06-01,15.07
602710,375,Nitrogen dioxide (NO2),ppb,103,Winter 2017-18,2017-12-01,22.82
643324,375,Nitrogen dioxide (NO2),ppb,103,Annual Average 2019,2019-01-01,15.17
175253,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2008-09,2008-12-01,32.51
602794,375,Nitrogen dioxide (NO2),ppb,403,Winter 2017-18,2017-12-01,24.42
175426,375,Nitrogen dioxide (NO2),ppb,203,Winter 2012-13,2012-12-01,27.11
336518,375,Nitrogen dioxide (NO2),ppb,203,Summer 2015,2015-06-01,15.97
667112,375,Nitrogen dioxide (NO2),ppb,203,Winter 2019-20,2019-12-01,27.58
336524,375,Nitrogen dioxide (NO2),ppb,205,Summer 2015,2015-06-01,14.98
175419,375,Nitrogen dioxide (NO2),ppb,103,Winter 2012-13,2012-12-01,24.13
643331,375,Nitrogen dioxide (NO2),ppb,105106107,Summer 2019,2019-06-01,14.38
667082,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2019-20,2019-12-01,24.76
175254,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2008-09,2008-12-01,33.61
212295,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2013-14,2013-12-01,28.68
643354,375,Nitrogen dioxide (NO2),ppb,206,Annual Average 2019,2019-01-01,16.66
212305,375,Nitrogen dioxide (NO2),ppb,209,Winter 2013-14,2013-12-01,26.86
643429,375,Nitrogen dioxide (NO2),ppb,410,Annual Average 2019,2019-01-01,10.04
602812,375,Nitrogen dioxide (NO2),ppb,409,Winter 2017-18,2017-12-01,21.61
212326,375,Nitrogen dioxide (NO2),ppb,409,Winter 2013-14,2013-12-01,25.34
643357,375,Nitrogen dioxide (NO2),ppb,207,Annual Average 2019,2019-01-01,16.27
212304,375,Nitrogen dioxide (NO2),ppb,208,Winter 2013-14,2013-12-01,25.35
643360,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2019,2019-01-01,13.14
175283,375,Nitrogen dioxide (NO2),ppb,407,Winter 2008-09,2008-12-01,29.22
643420,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2019,2019-01-01,15.13
602809,375,Nitrogen dioxide (NO2),ppb,408,Winter 2017-18,2017-12-01,23.83
212314,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2013-14,2013-12-01,39.35
212315,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2013-14,2013-12-01,33.98
643393,375,Nitrogen dioxide (NO2),ppb,306308,Annual Average 2019,2019-01-01,23.56
667094,375,Nitrogen dioxide (NO2),ppb,107,Winter 2019-20,2019-12-01,25.29
643358,375,Nitrogen dioxide (NO2),ppb,207,Summer 2019,2019-06-01,12.75
643361,375,Nitrogen dioxide (NO2),ppb,208,Summer 2019,2019-06-01,9.24
667262,375,Nitrogen dioxide (NO2),ppb,407,Winter 2019-20,2019-12-01,23.92
175452,375,Nitrogen dioxide (NO2),ppb,408,Winter 2012-13,2012-12-01,22.95
176669,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2012,2011-12-01,20.01
602755,375,Nitrogen dioxide (NO2),ppb,211,Winter 2017-18,2017-12-01,27.7
643369,375,Nitrogen dioxide (NO2),ppb,211,Annual Average 2019,2019-01-01,19.67
175270,375,Nitrogen dioxide (NO2),ppb,304,Winter 2008-09,2008-12-01,36.38
643381,375,Nitrogen dioxide (NO2),ppb,304,Annual Average 2019,2019-01-01,20.8
175427,375,Nitrogen dioxide (NO2),ppb,204,Winter 2012-13,2012-12-01,25.3
175420,375,Nitrogen dioxide (NO2),ppb,104,Winter 2012-13,2012-12-01,22.38
643328,375,Nitrogen dioxide (NO2),ppb,104,Summer 2019,2019-06-01,12.8
667076,375,Nitrogen dioxide (NO2),ppb,104,Winter 2019-20,2019-12-01,22.22
336542,375,Nitrogen dioxide (NO2),ppb,211,Summer 2015,2015-06-01,16.54
667160,375,Nitrogen dioxide (NO2),ppb,211,Winter 2019-20,2019-12-01,28.7
176645,375,Nitrogen dioxide (NO2),ppb,204,Annual Average 2012,2011-12-01,20.67
212308,375,Nitrogen dioxide (NO2),ppb,301,Winter 2013-14,2013-12-01,26.86
602818,375,Nitrogen dioxide (NO2),ppb,501502,Winter 2017-18,2017-12-01,22.6
643432,375,Nitrogen dioxide (NO2),ppb,501502,Annual Average 2019,2019-01-01,15.73
643402,375,Nitrogen dioxide (NO2),ppb,401,Annual Average 2019,2019-01-01,20.24
643340,375,Nitrogen dioxide (NO2),ppb,201,Summer 2019,2019-06-01,19.22
667100,375,Nitrogen dioxide (NO2),ppb,201,Winter 2019-20,2019-12-01,29.27
643321,375,Nitrogen dioxide (NO2),ppb,102,Annual Average 2019,2019-01-01,14.67
177211,365,Fine particles (PM 2.5),mcg/m3,403,Winter 2009-10,2009-12-01,9.54
177295,365,Fine particles (PM 2.5),mcg/m3,403,Winter 2011-12,2011-12-01,9.23
212950,365,Fine particles (PM 2.5),mcg/m3,403,Annual Average 2014,2013-12-01,8.65
669746,365,Fine particles (PM 2.5),mcg/m3,403,Summer 2020,2020-06-01,7.05
212952,365,Fine particles (PM 2.5),mcg/m3,405,Annual Average 2014,2013-12-01,8.85
547464,365,Fine particles (PM 2.5),mcg/m3,405,Summer 2017,2017-06-01,8.85
605760,365,Fine particles (PM 2.5),mcg/m3,405,Summer 2018,2018-06-01,8.33
212940,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2014,2013-12-01,9.84
177203,365,Fine particles (PM 2.5),mcg/m3,305307,Winter 2009-10,2009-12-01,11.89
212960,365,Fine particles (PM 2.5),mcg/m3,503504,Annual Average 2014,2013-12-01,8.68
177305,365,Fine particles (PM 2.5),mcg/m3,503504,Winter 2011-12,2011-12-01,8.48
547488,365,Fine particles (PM 2.5),mcg/m3,503504,Summer 2017,2017-06-01,8.35
547490,365,Fine particles (PM 2.5),mcg/m3,503504,Winter 2016-17,2016-12-01,7.28
605784,365,Fine particles (PM 2.5),mcg/m3,503504,Summer 2018,2018-06-01,7.74
669716,365,Fine particles (PM 2.5),mcg/m3,503504,Summer 2020,2020-06-01,6.6
177221,365,Fine particles (PM 2.5),mcg/m3,503504,Winter 2009-10,2009-12-01,9.27
178569,365,Fine particles (PM 2.5),mcg/m3,103,Annual Average 2013,2012-12-01,9.06
742170,365,Fine particles (PM 2.5),mcg/m3,103,Annual Average 2021,2021-01-01,6.58
333966,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2014-15,2014-12-01,10.65
547381,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2017,2017-01-01,8.16
547435,365,Fine particles (PM 2.5),mcg/m3,305307,Annual Average 2017,2017-01-01,8.85
177799,365,Fine particles (PM 2.5),mcg/m3,403,Summer 2009,2009-06-01,10.23
177801,365,Fine particles (PM 2.5),mcg/m3,405,Summer 2009,2009-06-01,10.56
175429,375,Nitrogen dioxide (NO2),ppb,206,Winter 2012-13,2012-12-01,25.67
176563,375,Nitrogen dioxide (NO2),ppb,206,Annual Average 2010,2009-12-01,23.43
175422,375,Nitrogen dioxide (NO2),ppb,105106107,Winter 2012-13,2012-12-01,28.3
176567,375,Nitrogen dioxide (NO2),ppb,210,Annual Average 2010,2009-12-01,19.01
336539,375,Nitrogen dioxide (NO2),ppb,210,Summer 2015,2015-06-01,11.07
667280,375,Nitrogen dioxide (NO2),ppb,410,Winter 2019-20,2019-12-01,17.57
643430,375,Nitrogen dioxide (NO2),ppb,410,Summer 2019,2019-06-01,7.33
667274,375,Nitrogen dioxide (NO2),ppb,409,Winter 2019-20,2019-12-01,20.09
176647,375,Nitrogen dioxide (NO2),ppb,206,Annual Average 2012,2011-12-01,20.87
176671,375,Nitrogen dioxide (NO2),ppb,409,Annual Average 2012,2011-12-01,17.34
177217,365,Fine particles (PM 2.5),mcg/m3,409,Winter 2009-10,2009-12-01,8.85
177302,365,Fine particles (PM 2.5),mcg/m3,410,Winter 2011-12,2011-12-01,6.73
177218,365,Fine particles (PM 2.5),mcg/m3,410,Winter 2009-10,2009-12-01,7.95
212957,365,Fine particles (PM 2.5),mcg/m3,410,Annual Average 2014,2013-12-01,7.69
212935,365,Fine particles (PM 2.5),mcg/m3,209,Annual Average 2014,2013-12-01,8.62
605709,365,Fine particles (PM 2.5),mcg/m3,209,Summer 2018,2018-06-01,7.83
212956,365,Fine particles (PM 2.5),mcg/m3,409,Annual Average 2014,2013-12-01,8.02
547478,365,Fine particles (PM 2.5),mcg/m3,409,Winter 2016-17,2016-12-01,7.7
177299,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2011-12,2011-12-01,8.45
177215,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2009-10,2009-12-01,9.67
177300,365,Fine particles (PM 2.5),mcg/m3,408,Winter 2011-12,2011-12-01,8.8
547470,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2017,2017-06-01,8.43
669734,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2020,2020-06-01,6.69
605766,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2018,2018-06-01,8.02
177216,365,Fine particles (PM 2.5),mcg/m3,408,Winter 2009-10,2009-12-01,9.68
178580,365,Fine particles (PM 2.5),mcg/m3,207,Annual Average 2013,2012-12-01,8.6
177783,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2009,2009-06-01,10.35
334026,365,Fine particles (PM 2.5),mcg/m3,305307,Winter 2014-15,2014-12-01,12.55
547441,365,Fine particles (PM 2.5),mcg/m3,305307,Annual Average 2017,2017-01-01,10.33
178592,365,Fine particles (PM 2.5),mcg/m3,306308,Annual Average 2013,2012-12-01,10.81
177248,365,Fine particles (PM 2.5),mcg/m3,306308,Winter 2010-11,2010-12-01,14.62
742239,365,Fine particles (PM 2.5),mcg/m3,306308,Annual Average 2021,2021-01-01,8.22
547471,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2017,2017-01-01,6.94
336491,375,Nitrogen dioxide (NO2),ppb,101,Summer 2015,2015-06-01,14.28
336545,375,Nitrogen dioxide (NO2),ppb,301,Summer 2015,2015-06-01,17.27
667286,375,Nitrogen dioxide (NO2),ppb,501502,Winter 2019-20,2019-12-01,21.89
176653,375,Nitrogen dioxide (NO2),ppb,301,Annual Average 2012,2011-12-01,23.15
177219,365,Fine particles (PM 2.5),mcg/m3,501502,Winter 2009-10,2009-12-01,9.34
212958,365,Fine particles (PM 2.5),mcg/m3,501502,Annual Average 2014,2013-12-01,8.79
547482,365,Fine particles (PM 2.5),mcg/m3,501502,Summer 2017,2017-06-01,8.61
547484,365,Fine particles (PM 2.5),mcg/m3,501502,Winter 2016-17,2016-12-01,7.36
605778,365,Fine particles (PM 2.5),mcg/m3,501502,Summer 2018,2018-06-01,7.84
547452,365,Fine particles (PM 2.5),mcg/m3,401,Summer 2017,2017-06-01,10.23
547369,365,Fine particles (PM 2.5),mcg/m3,101,Annual Average 2017,2017-01-01,7.41
742218,365,Fine particles (PM 2.5),mcg/m3,301,Annual Average 2021,2021-01-01,6.86
177807,365,Fine particles (PM 2.5),mcg/m3,501502,Summer 2009,2009-06-01,10.75
178595,365,Fine particles (PM 2.5),mcg/m3,401,Annual Average 2013,2012-12-01,9.6
212323,375,Nitrogen dioxide (NO2),ppb,404406,Winter 2013-14,2013-12-01,27.13
175272,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2008-09,2008-12-01,44.2
176636,375,Nitrogen dioxide (NO2),ppb,102,Annual Average 2012,2011-12-01,20.02
212939,365,Fine particles (PM 2.5),mcg/m3,302,Annual Average 2014,2013-12-01,9.73
605721,365,Fine particles (PM 2.5),mcg/m3,302,Summer 2018,2018-06-01,8.9
177256,365,Fine particles (PM 2.5),mcg/m3,404406,Winter 2010-11,2010-12-01,12.14
177802,365,Fine particles (PM 2.5),mcg/m3,404406,Summer 2009,2009-06-01,10.09
547468,365,Fine particles (PM 2.5),mcg/m3,404406,Annual Average 2017,2017-01-01,7.05
742233,365,Fine particles (PM 2.5),mcg/m3,306308,Annual Average 2021,2021-01-01,8.44
605692,365,Fine particles (PM 2.5),mcg/m3,203,Winter 2017-18,2017-12-01,8.61
212679,365,Fine particles (PM 2.5),mcg/m3,205,Winter 2013-14,2013-12-01,12.57
605698,365,Fine particles (PM 2.5),mcg/m3,205,Winter 2017-18,2017-12-01,9.25
649669,365,Fine particles (PM 2.5),mcg/m3,103,Annual Average 2019,2019-01-01,6.7
605671,365,Fine particles (PM 2.5),mcg/m3,103,Winter 2017-18,2017-12-01,8.22
176655,375,Nitrogen dioxide (NO2),ppb,303,Annual Average 2012,2011-12-01,25.32
222467,386,Ozone (O3),ppb,205,Summer 2009,2009-06-01,24.63
178536,365,Fine particles (PM 2.5),mcg/m3,205,Annual Average 2012,2011-12-01,9.59
178587,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2013,2012-12-01,9.73
334020,365,Fine particles (PM 2.5),mcg/m3,305307,Winter 2014-15,2014-12-01,11.05
178607,365,Fine particles (PM 2.5),mcg/m3,503504,Annual Average 2013,2012-12-01,8.22
177809,365,Fine particles (PM 2.5),mcg/m3,503504,Summer 2009,2009-06-01,10.73
177263,365,Fine particles (PM 2.5),mcg/m3,503504,Winter 2010-11,2010-12-01,11.88
547489,365,Fine particles (PM 2.5),mcg/m3,503504,Annual Average 2017,2017-01-01,7.05
334074,365,Fine particles (PM 2.5),mcg/m3,503504,Winter 2014-15,2014-12-01,8.75
178555,365,Fine particles (PM 2.5),mcg/m3,403,Annual Average 2012,2011-12-01,8.9
178565,365,Fine particles (PM 2.5),mcg/m3,503504,Annual Average 2012,2011-12-01,8.52
669826,365,Fine particles (PM 2.5),mcg/m3,105106107,Annual Average 2020,2020-01-01,6.28
222593,386,Ozone (O3),ppb,405,Summer 2009,2009-06-01,25.58
222521,386,Ozone (O3),ppb,303,Summer 2009,2009-06-01,22.84
176709,375,Nitrogen dioxide (NO2),ppb,405,Annual Average 2013,2012-12-01,20.3
605772,365,Fine particles (PM 2.5),mcg/m3,409,Summer 2018,2018-06-01,8.05
333969,365,Fine particles (PM 2.5),mcg/m3,105106107,Winter 2014-15,2014-12-01,10.55
547405,365,Fine particles (PM 2.5),mcg/m3,206,Annual Average 2017,2017-01-01,7.27
742200,365,Fine particles (PM 2.5),mcg/m3,206,Annual Average 2021,2021-01-01,6.43
177795,365,Fine particles (PM 2.5),mcg/m3,309310,Summer 2009,2009-06-01,12.26
178593,365,Fine particles (PM 2.5),mcg/m3,309310,Annual Average 2013,2012-12-01,10.15
334002,365,Fine particles (PM 2.5),mcg/m3,210,Winter 2014-15,2014-12-01,8.1
177806,365,Fine particles (PM 2.5),mcg/m3,410,Summer 2009,2009-06-01,9.6
334065,365,Fine particles (PM 2.5),mcg/m3,410,Winter 2014-15,2014-12-01,7.4
